cluster_idx	number_subjects	percent_subjects	mean_length	std_length	mean_fibers_per_subject	std_fibers_per_subject
42	1	100.0	66.75865668988253	4.779687743240642	24.0	0.0
43	1	100.0	79.14014764912555	4.093170527278144	50.0	0.0
44	1	100.0	33.19302381391281	3.8100059364657133	39.0	0.0
45	1	100.0	41.45686045553613	2.8999262772680834	21.0	0.0
46	1	100.0	44.44059771723767	2.6441066288263464	57.0	0.0
47	1	100.0	45.68803446634791	4.046152690636658	26.0	0.0
48	1	100.0	50.12908623456319	6.7891285218644475	20.0	0.0
49	1	100.0	43.18313428976581	3.105993282340751	57.0	0.0
50	1	100.0	52.42828684942092	3.998061747342755	51.0	0.0
51	1	100.0	84.82039069801014	6.004614996881314	26.0	0.0
52	1	100.0	67.06963117024584	4.132385972480569	26.0	0.0
53	1	100.0	68.4816234054089	4.012492603388937	26.0	0.0
54	1	100.0	45.16133895005692	3.6797257761807156	24.0	0.0
55	1	100.0	70.47058801465724	5.495833106578343	37.0	0.0
56	1	100.0	63.225874530079686	3.592170196342698	15.0	0.0
57	1	100.0	75.59472407394544	9.450486151268638	31.0	0.0
58	1	100.0	62.401529082682906	5.318209369506282	41.0	0.0
59	1	100.0	68.8671673845137	6.058388629702794	47.0	0.0
60	1	100.0	62.70142027130484	6.1465955155567364	75.0	0.0
61	1	100.0	60.1457463436242	3.8680616568779884	21.0	0.0
62	1	100.0	85.86257544301144	5.959553887429618	52.0	0.0
63	1	100.0	57.26149276362056	4.108507807725366	51.0	0.0
64	1	100.0	61.46781693945967	6.5637044405009375	59.0	0.0
65	1	100.0	69.80236444170089	8.425907548169794	35.0	0.0
66	1	100.0	63.072525331607515	4.359057176793843	19.0	0.0
67	1	100.0	54.14504616055212	4.787344183613071	36.0	0.0
68	1	100.0	41.89994777093732	6.795874661278756	31.0	0.0
69	1	100.0	70.62993465395999	5.007882053039278	51.0	0.0
70	1	100.0	77.76167466525932	5.369745259410847	54.0	0.0
71	1	100.0	75.3336456894498	6.312294243596769	27.0	0.0
72	1	100.0	70.80132493460536	4.601210487654032	62.0	0.0
73	1	100.0	42.72383473921987	4.256814586618895	41.0	0.0
74	1	100.0	78.05792474155304	4.154285211728871	53.0	0.0
75	1	100.0	81.91147436391479	4.272316650631268	76.0	0.0
76	1	100.0	63.348553888857445	5.81446291778989	19.0	0.0
77	1	100.0	55.912651254941444	10.80361471969457	30.0	0.0
78	1	100.0	82.92204558184648	4.386351107716979	30.0	0.0
79	1	100.0	83.84793396462183	5.634329464373913	27.0	0.0
80	1	100.0	54.69687092778155	4.72445334409147	33.0	0.0
81	1	100.0	72.85353725155046	5.555857686745764	23.0	0.0
82	1	100.0	73.0625588764245	5.192267623202593	46.0	0.0
83	1	100.0	57.301483829104484	6.32705404536181	27.0	0.0
84	1	100.0	56.25396275668381	4.16727522908245	28.0	0.0
85	1	100.0	79.36741116126134	3.647167855875258	40.0	0.0
86	1	100.0	37.86625717443604	5.53285625617673	53.0	0.0
87	1	100.0	78.0437885081629	4.2812406734102035	56.0	0.0
88	1	100.0	56.76290285628856	2.462348714392623	33.0	0.0
89	1	100.0	72.02045106245917	7.46968416199585	38.0	0.0
90	1	100.0	84.52884351128054	4.696050033081752	61.0	0.0
91	1	100.0	86.20537761720014	6.140423825314873	61.0	0.0
92	1	100.0	70.76636131735373	7.402384880016984	25.0	0.0
93	1	100.0	79.42456322792269	4.8788777316321195	52.0	0.0
94	1	100.0	72.66869994690978	4.528854877887542	22.0	0.0
95	1	100.0	41.4138018136006	5.501546585969811	29.0	0.0
96	1	100.0	72.77427190809172	7.062127871449577	35.0	0.0
97	1	100.0	80.62730702429516	4.560172428616943	29.0	0.0
98	1	100.0	48.32081165482906	4.244260237591083	32.0	0.0
99	1	100.0	54.532539764446625	8.224030471313023	49.0	0.0
100	1	100.0	46.718626500058896	3.2184657100149314	29.0	0.0
101	1	100.0	70.89431327835977	6.133848361445339	47.0	0.0
102	1	100.0	37.64168155178388	4.358922220748744	47.0	0.0
103	1	100.0	81.63474876485364	4.498057417549852	33.0	0.0
104	1	100.0	61.31120025201277	8.910071724769175	28.0	0.0
105	1	100.0	90.54548526495284	6.527742588683516	51.0	0.0
106	1	100.0	51.63377047700057	4.8494779948200755	42.0	0.0
107	1	100.0	73.1882641892858	7.462554582486274	26.0	0.0
108	1	100.0	47.09493293442886	4.872708559966131	33.0	0.0
109	1	100.0	53.68755438511012	4.705547079233001	57.0	0.0
110	1	100.0	47.96837732696842	6.41798821345139	41.0	0.0
111	1	100.0	73.91146065524696	5.908261679762967	43.0	0.0
112	1	100.0	52.77841270845362	4.294674980976879	42.0	0.0
113	1	100.0	49.73697665376556	5.026953782694558	71.0	0.0
114	1	100.0	49.248752300191114	3.063365735879129	35.0	0.0
115	1	100.0	67.98481132266635	6.551180341713842	9.0	0.0
116	1	100.0	47.520672471916704	3.5427227773608014	41.0	0.0
117	1	100.0	47.75294040423677	8.242301873122626	38.0	0.0
118	1	100.0	79.60466427832615	4.804252899067778	56.0	0.0
119	1	100.0	47.43927158918004	6.5278876273411015	33.0	0.0
120	1	100.0	52.90233678475144	5.876854494224612	44.0	0.0
121	1	100.0	66.6117190742775	5.956652283981277	29.0	0.0
122	1	100.0	52.909786419109025	5.101388516242825	32.0	0.0
123	1	100.0	55.0052621405532	4.59127479842699	42.0	0.0
124	1	100.0	51.00942016893527	5.651318806912144	28.0	0.0
125	1	100.0	55.98903573407232	6.089695801056446	37.0	0.0
126	1	100.0	82.6951983032494	5.794949687477517	28.0	0.0
127	1	100.0	98.7066619535841	5.368322648144047	40.0	0.0
128	1	100.0	104.0167613236795	6.6185059269933735	33.0	0.0
129	1	100.0	104.21655342226038	6.614389676520147	35.0	0.0
130	1	100.0	104.37287224013156	4.812699423315407	27.0	0.0
131	1	100.0	89.53183417656449	5.762993473173605	49.0	0.0
132	1	100.0	89.44858746882242	5.7907345765044305	6.0	0.0
133	1	100.0	93.40280608656934	6.493243203879153	49.0	0.0
134	1	100.0	92.85529889334285	7.600738385499441	39.0	0.0
135	1	100.0	74.3921829226134	5.104001129115262	37.0	0.0
136	1	100.0	92.98136962862526	6.698885302002658	32.0	0.0
137	1	100.0	104.60989411634155	5.142369125792829	56.0	0.0
138	1	100.0	88.41060508166386	5.689957171712544	48.0	0.0
139	1	100.0	107.34923109297806	5.484601851873936	64.0	0.0
140	1	100.0	84.57487112465206	6.281189766066261	33.0	0.0
141	1	100.0	106.91506117480371	6.590412626972709	38.0	0.0
142	1	100.0	90.93662236971139	8.514716816745622	28.0	0.0
143	1	100.0	114.12580718122379	4.9131015028746114	46.0	0.0
144	1	100.0	96.13280841399212	5.223046745141432	51.0	0.0
145	1	100.0	93.4002046269524	5.394129495449983	48.0	0.0
146	1	100.0	93.71769580715882	4.842482404173745	46.0	0.0
147	1	100.0	81.46971071139302	6.457233660490984	39.0	0.0
148	1	100.0	99.43728754234834	4.661682239222126	46.0	0.0
149	1	100.0	81.29041011010246	6.689586509225083	35.0	0.0
150	1	100.0	88.14438904753047	4.930371723858502	63.0	0.0
151	1	100.0	75.77800109986138	6.919360360257272	62.0	0.0
152	1	100.0	89.441303381895	7.094113578523676	40.0	0.0
153	1	100.0	69.56303015694253	7.982973791401631	24.0	0.0
154	1	100.0	109.10705265884721	4.685447919469886	17.0	0.0
155	1	100.0	96.75209862805744	6.887088674962208	45.0	0.0
156	1	100.0	76.37571296812428	5.644936450473378	53.0	0.0
157	1	100.0	71.11599748987028	6.290439628858138	50.0	0.0
158	1	100.0	78.83203077209534	4.739661667027676	32.0	0.0
159	1	100.0	81.08138848522842	7.788696977812269	46.0	0.0
160	1	100.0	68.64623990573169	5.913275215436921	58.0	0.0
161	1	100.0	72.06060775934725	7.0154114890154835	59.0	0.0
162	1	100.0	48.040010103776694	5.081646339485994	50.0	0.0
163	1	100.0	102.70562567674239	6.424370272266314	26.0	0.0
164	1	100.0	67.82294272427903	4.75948733420561	81.0	0.0
165	1	100.0	79.59685989947532	6.925032239549313	48.0	0.0
166	1	100.0	93.12606703110256	7.410203285730577	37.0	0.0
167	1	100.0	30.396940712665042	2.708646112648877	49.0	0.0
168	1	100.0	31.523286964394575	1.956227542257593	78.0	0.0
169	1	100.0	40.1011283580229	2.850937760796841	49.0	0.0
170	1	100.0	36.6493630834333	1.457560470147895	28.0	0.0
171	1	100.0	38.69306975850039	3.00203372090592	30.0	0.0
172	1	100.0	26.97412401125641	2.9079795754566033	57.0	0.0
173	1	100.0	39.66428134882419	2.4117356497105558	45.0	0.0
174	1	100.0	30.45719547255452	2.7761026202675048	45.0	0.0
175	1	100.0	34.15945405486887	3.106847434185594	25.0	0.0
176	1	100.0	32.7526826313316	3.69774282244519	17.0	0.0
177	1	100.0	39.97191918229972	2.7614905960828726	37.0	0.0
178	1	100.0	35.467900192786644	2.7446255058215514	26.0	0.0
179	1	100.0	29.505408114037195	2.702971018813473	45.0	0.0
180	1	100.0	37.506425779050204	3.87552438811696	33.0	0.0
181	1	100.0	36.30151076893977	2.060182256883662	49.0	0.0
182	1	100.0	39.1935905887994	2.299472521818106	56.0	0.0
183	1	100.0	39.13115555799288	2.203821720140095	56.0	0.0
184	1	100.0	36.161444879723	3.513704599050867	27.0	0.0
185	1	100.0	30.22512701886662	7.060344316684035	38.0	0.0
186	1	100.0	43.47039019904673	3.280922255173524	56.0	0.0
187	1	100.0	30.27113177840828	3.0571538673320835	19.0	0.0
188	1	100.0	42.830431133279795	3.3336501034156725	22.0	0.0
189	1	100.0	38.8484636129522	2.705482425866285	27.0	0.0
190	1	100.0	40.60720112325595	3.086108807585722	46.0	0.0
191	1	100.0	39.29244605424308	2.6288698732395437	42.0	0.0
192	1	100.0	29.39704134711685	4.1506390483817235	19.0	0.0
193	1	100.0	39.15651978925803	2.0157433595242202	64.0	0.0
194	1	100.0	24.331823434316387	2.1143045055693985	49.0	0.0
195	1	100.0	31.307005614087846	2.883578568647402	60.0	0.0
196	1	100.0	32.51616404404099	3.7939955332468833	50.0	0.0
197	1	100.0	37.94266015013999	2.162224309968271	49.0	0.0
198	1	100.0	37.17069559066782	3.8250196274580506	40.0	0.0
199	1	100.0	37.633136676952404	2.09176394668959	37.0	0.0
200	1	100.0	38.57399077220851	2.435811897796337	23.0	0.0
201	1	100.0	37.498479502402105	4.889440298043723	40.0	0.0
202	1	100.0	39.61502704674348	2.472892285645633	28.0	0.0
203	1	100.0	41.77423852880266	2.3801805941284044	24.0	0.0
204	1	100.0	36.830992263961384	3.1713011697566924	44.0	0.0
205	1	100.0	36.00307614292246	2.843929358875126	37.0	0.0
206	1	100.0	31.78192808175619	1.637701206483307	25.0	0.0
207	1	100.0	37.75506733868443	5.631674913659112	31.0	0.0
208	1	100.0	28.332586393584094	2.231659252162007	29.0	0.0
209	1	100.0	36.634101187013925	2.4710798943177616	45.0	0.0
210	1	100.0	36.21912896205738	2.8954993471861497	55.0	0.0
211	1	100.0	32.16296015547833	2.758354459870687	49.0	0.0
212	1	100.0	49.40117989264292	3.7128585833798984	58.0	0.0
213	1	100.0	37.835628668757366	3.2693548114130357	28.0	0.0
214	1	100.0	39.85852366688895	2.7520286122568316	55.0	0.0
215	1	100.0	39.16870094814004	2.807389980108519	37.0	0.0
216	1	100.0	29.80796521624315	2.3635528168671964	59.0	0.0
217	1	100.0	42.58069101005367	3.193354993711348	21.0	0.0
218	1	100.0	32.93506776016933	2.7155717015959886	53.0	0.0
219	1	100.0	34.48427733772298	3.042867664074439	31.0	0.0
220	1	100.0	38.44214039659224	2.418032545846715	49.0	0.0
221	1	100.0	26.958789091409198	2.183167000458993	38.0	0.0
222	1	100.0	32.10944441478702	4.060775594775953	49.0	0.0
223	1	100.0	38.96751535628221	2.689771380620436	31.0	0.0
224	1	100.0	41.37361374779409	2.8308777073924043	45.0	0.0
225	1	100.0	40.804130588013315	3.3272513094173966	22.0	0.0
226	1	100.0	36.90181777321622	3.350386622694266	23.0	0.0
227	1	100.0	41.24614222656409	3.7112673083848127	16.0	0.0
228	1	100.0	35.69202594439983	3.7972385995977764	30.0	0.0
229	1	100.0	40.73885760126103	2.5786121242334956	56.0	0.0
230	1	100.0	35.16227416785957	4.199703058921268	44.0	0.0
231	1	100.0	38.63479706308096	2.874488008224155	55.0	0.0
232	1	100.0	37.28185709116901	3.6049689165703467	23.0	0.0
233	1	100.0	40.36017556658665	2.4810484923835787	46.0	0.0
234	1	100.0	38.668095746177784	3.0744982636599705	21.0	0.0
235	1	100.0	32.492051204557086	6.59552004045568	58.0	0.0
236	1	100.0	43.96674869395865	2.7861418258739663	40.0	0.0
237	1	100.0	39.96341451864392	2.878081288675981	25.0	0.0
238	1	100.0	39.695762000372625	2.5199791993049576	58.0	0.0
239	1	100.0	40.12869707292449	2.187752977982114	44.0	0.0
240	1	100.0	32.178724482193594	3.563089969949274	43.0	0.0
241	1	100.0	37.65489568484372	4.179412770016992	38.0	0.0
242	1	100.0	35.61294157204489	2.3671359071134885	35.0	0.0
243	1	100.0	29.230612364069103	2.333820262124174	34.0	0.0
244	1	100.0	38.09017148666092	3.661987768130682	26.0	0.0
245	1	100.0	37.835628668757366	3.062500313596817	28.0	0.0
246	1	100.0	37.240317909904405	3.2330605381863164	43.0	0.0
247	1	100.0	32.3413459577827	3.0815340599991723	14.0	0.0
248	1	100.0	43.43325212037733	2.250307410229076	29.0	0.0
249	1	100.0	37.41107045927296	2.351936809147868	50.0	0.0
250	1	100.0	35.7195873543955	3.1559134643605424	37.0	0.0
251	1	100.0	36.79374409217339	2.6795485517565507	32.0	0.0
252	1	100.0	39.846467247147004	3.071282711842196	58.0	0.0
253	1	100.0	40.6087846204141	2.5314167127903184	72.0	0.0
254	1	100.0	37.07422585404358	2.509524538517129	41.0	0.0
255	1	100.0	36.98074901617565	3.65874563578358	52.0	0.0
256	1	100.0	38.54738801995181	2.112334973274678	40.0	0.0
257	1	100.0	39.43119056714647	3.0010280986615063	45.0	0.0
258	1	100.0	42.33095088682756	4.726954491808506	14.0	0.0
259	1	100.0	37.31273528575268	4.517859130419451	32.0	0.0
260	1	100.0	38.27267388440308	6.3277423727555675	42.0	0.0
261	1	100.0	54.568216924907496	6.23975585429928	14.0	0.0
262	1	100.0	35.234886695850875	3.6949533641401575	29.0	0.0
263	1	100.0	41.373613747794096	10.224325941745423	30.0	0.0
264	1	100.0	53.23210726564774	4.591263478004235	20.0	0.0
265	1	100.0	40.98512911166456	4.587368643942849	36.0	0.0
266	1	100.0	45.42970004738324	6.250259184756628	38.0	0.0
267	1	100.0	56.37883281829687	8.75000468426285	48.0	0.0
268	1	100.0	41.65493020843961	5.8849964693750065	29.0	0.0
269	1	100.0	39.373800791354604	4.069897967941363	22.0	0.0
270	1	100.0	23.74412774316294	1.9572744765209231	73.0	0.0
271	1	100.0	22.53210889551227	1.2884577748593697	45.0	0.0
272	1	100.0	22.115198554300108	1.1197978114244602	123.0	0.0
273	1	100.0	47.17268682421139	4.86158091388385	31.0	0.0
274	1	100.0	50.037554123361915	5.7554013404225515	53.0	0.0
275	1	100.0	44.370495226507536	4.513015862405413	21.0	0.0
276	1	100.0	36.54370380052993	4.519330587634366	52.0	0.0
277	1	100.0	24.587317938262004	3.9544474837195667	62.0	0.0
278	1	100.0	43.7425254963665	4.839200477396089	23.0	0.0
279	1	100.0	48.71455208538792	3.3046945250189794	41.0	0.0
280	1	100.0	71.96677884299395	8.84192423588904	39.0	0.0
281	1	100.0	27.846023739712514	6.003294064644522	21.0	0.0
282	1	100.0	57.48185169587892	7.372152842894812	105.0	0.0
283	1	100.0	46.414201901574636	4.914378631566556	50.0	0.0
284	1	100.0	57.48669162074763	5.732839502125547	43.0	0.0
285	1	100.0	57.78410128091154	5.177147680780065	65.0	0.0
286	1	100.0	62.24772571411073	4.902243403557537	42.0	0.0
287	1	100.0	64.71283296492028	3.9724485160190293	58.0	0.0
288	1	100.0	60.37051245452771	3.889020328830654	45.0	0.0
289	1	100.0	61.9337408490402	4.362274578534189	69.0	0.0
290	1	100.0	64.46109152453378	4.71675473299173	71.0	0.0
291	1	100.0	57.89168164168588	4.630380532013872	52.0	0.0
292	1	100.0	47.190836273285285	4.941927122190042	87.0	0.0
293	1	100.0	48.67303559506984	5.791485806500139	19.0	0.0
294	1	100.0	102.62961781315182	6.424716133152111	46.0	0.0
295	1	100.0	64.68269191556541	4.678879709000691	49.0	0.0
296	1	100.0	60.76828694065163	8.093142283852174	23.0	0.0
297	1	100.0	58.12701368087972	4.464141086569234	24.0	0.0
298	1	100.0	79.30110085268062	5.981005011387933	29.0	0.0
299	1	100.0	55.24699777265029	4.57062695620028	39.0	0.0
300	1	100.0	58.11452667471841	4.687935441848684	35.0	0.0
