cluster_idx	number_subjects	percent_subjects	mean_length	std_length	mean_fibers_per_subject	std_fibers_per_subject
1526	31	62.0	26.36078475146068	2.1968144505330542	2.3	3.157530680769389
1527	41	82.0	35.24808319595252	3.362704084367194	2.54	2.0416659863944444
1528	41	82.0	33.11044154697411	1.754835675455171	2.28	2.097999046710937
1529	33	66.0	36.167439307890916	1.89576851277351	2.62	3.577093792452191
1530	31	62.0	52.61616948210585	5.607793216745378	1.82	1.9564253116334391
1531	33	66.0	25.361854846389242	2.0733872852568154	2.38	3.4692362271831536
1532	28	56.00000000000001	31.227197394638935	2.242185319327107	3.14	5.3441931102833475
1533	41	82.0	29.544943334847392	2.2612890865435613	2.32	2.1018087448671436
1534	29	57.99999999999999	24.751805816740223	2.5104750934824276	1.64	2.364402672981064
1535	43	86.0	38.29331616646455	2.126068933747376	3.5	3.157530680769389
1536	35	70.0	30.915739603826832	2.6186993863945327	4.18	5.648681262029218
1537	21	42.0	32.31927209543351	3.0745114458606255	1.62	3.4518980286213554
1538	38	76.0	36.618929019210405	1.613904389507571	3.24	4.420678680926719
1539	41	82.0	24.401826552084923	2.0073814220557247	3.68	3.6575401569907613
1540	43	86.0	37.10815733511753	2.098034678605104	3.44	3.1251239975399376
1541	33	66.0	33.4081332531238	2.6769613885800263	2.54	2.9813419797131626
1542	37	74.0	32.245133997461586	2.3351642929980807	3.76	4.731004121748364
1543	24	48.0	31.87731803789362	2.1075765944227176	3.9	6.756478372643548
1544	33	66.0	48.950790601662455	4.202318337307359	2.34	2.6503584663211126
1545	34	68.0	29.603974190661276	2.3661483569812023	1.82	2.2332935319836484
1546	30	60.0	29.43872114514841	2.7413994770124033	2.36	3.1353468707624677
1547	30	60.0	31.622718080522766	2.4272321357360074	2.12	3.4850538015933124
1548	37	74.0	30.43636888476408	2.339259932249718	4.62	5.534943540814124
1549	30	60.0	25.368626032791422	2.841073468440549	3.4	4.669047011971501
1550	23	46.0	25.034967560992186	2.395241587314415	2.14	3.6442283133744513
1551	33	66.0	30.44024464802459	1.623721341217798	3.32	4.536253961144593
1552	42	84.0	32.13405794322468	2.1085954356457215	4.44	4.783973244072337
1553	24	48.0	33.627322692215145	2.0271924750867987	3.68	5.357014093690626
1554	32	64.0	38.5459190369681	3.530565023534147	2.24	2.8604894686049795
1555	38	76.0	34.003084745591266	1.9864103616266744	3.9	4.5
1556	32	64.0	42.55215109232738	2.6467876535161428	2.12	2.495115227800111
1557	23	46.0	30.712727656382864	2.75552012242056	1.84	3.976732326923702
1558	32	64.0	33.142728241503896	2.4183003907569853	2.16	3.4777003896253054
1559	38	76.0	40.49097504203986	3.8186844913539923	2.3	2.3430749027719964
1560	35	70.0	25.489362013216375	2.459654634271368	2.68	3.307204257375102
1561	33	66.0	23.96779111789955	1.904568457135973	2.18	2.833301960610623
1562	39	78.0	38.68228320756757	2.4207188682632217	2.72	3.388450973527579
1563	37	74.0	29.403902717018116	2.884384134418498	2.92	3.587979933054253
1564	32	64.0	33.433736768770416	1.8107580642161656	3.26	3.63763659537343
1565	38	76.0	24.18831005431266	1.820635658494645	2.36	2.1048515387076594
1566	34	68.0	38.42188511321213	3.335723701501305	3.06	4.793370421738758
1567	34	68.0	29.171901121023563	2.1055641280395023	2.64	3.9484680573609805
1568	30	60.0	34.31379318666877	2.2181576921573263	2.94	3.997048911384498
1569	29	57.99999999999999	47.378767879586654	3.965945182236446	1.24	1.581897594662815
1570	46	92.0	25.1815792426047	2.3426576498950733	3.64	2.861887489053334
1571	30	60.0	31.201603245057157	2.765966296914048	2.54	3.4940520889076625
1572	37	74.0	26.954793546457754	2.4670123732347196	3.74	3.8095144047502956
1573	26	52.0	32.596753028460085	2.7127473112343483	2.3	4.678675026115834
1574	34	68.0	36.545273430120794	2.8155255299545767	2.32	2.859650328274421
1575	33	66.0	37.170093844828436	2.0579126937068435	1.78	1.992887352561604
1576	30	60.0	29.171443400515802	3.0547903197726316	3.26	4.999239942231219
1577	29	57.99999999999999	28.356947361593036	2.6641284516258157	2.08	2.504715552712523
1578	32	64.0	26.533475281433194	2.215819989134066	2.64	2.9648608736330275
1579	31	62.0	34.20577664168161	2.506838144875004	2.72	4.275698773300102
1580	36	72.0	36.643816327716884	2.4913439263370027	3.1	3.9661064030103885
1581	31	62.0	32.55710114274015	2.210509867541336	2.36	2.9581075031174913
1582	34	68.0	23.244918653151995	1.6372602528169684	2.72	3.7418711896589922
1583	25	50.0	25.882347053667967	2.9218699065178364	1.76	2.7170572316386714
1584	22	44.0	30.677773567847115	2.5308439140382113	1.96	3.458091959448158
1585	33	66.0	34.694608782821476	2.1886464744508647	2.66	5.252085300145076
1586	37	74.0	36.83458086897959	2.1198273410736603	3.8	4.783304297240559
1587	39	78.0	29.433030670700244	2.7130590935386567	2.72	3.4873485630203356
1588	40	80.0	33.399712877693645	3.7777879375649572	2.16	2.468683859873516
1589	33	66.0	39.87199528753711	3.5608057735136307	2.88	3.9529229691457433
1590	26	52.0	30.887895304613185	1.9398195118839197	3.6	5.458937625582473
1591	31	62.0	32.33451374222054	2.4367406859378216	1.9	2.3259406699226015
1592	13	26.0	31.161459594750664	2.7364340886290823	2.16	6.050983391152218
1593	40	80.0	31.61481426072494	2.0889484805564216	4.36	4.987023160162785
1594	38	76.0	38.10423962407755	2.194019335408037	3.32	3.390811112403638
1595	37	74.0	34.04476503909735	1.8891593520212013	3.84	4.437837311123516
1596	43	86.0	38.9991305712783	2.105202517334986	3.68	2.767236889028476
1597	32	64.0	23.145393119947688	1.7055442047250862	3.38	5.2910868448741235
1598	38	76.0	71.72358297786184	4.899263464373615	2.34	2.9503220163229638
1599	41	82.0	49.28297344153997	3.552386648519539	3.46	3.4768376436066153
1600	35	70.0	30.751113159544445	2.046827780253784	2.88	3.4096334113801734
1601	30	60.0	24.941400771821414	2.1856350509235853	2.96	4.2706439795421955
1602	38	76.0	26.079260832226	2.198823894419183	2.48	2.934211989614929
1603	30	60.0	32.561986116239034	2.200563125258255	2.92	4.024127234569006
1604	35	70.0	28.198291772878395	1.874200411139944	2.42	2.9738190933545368
1605	34	68.0	36.50743218780791	2.839239284758216	2.06	2.4117213769422037
1606	26	52.0	32.67849793096757	2.59617778520094	2.52	4.622726468221973
1607	39	78.0	30.885501450834635	2.4239705201158297	3.74	3.5145981278092098
1608	35	70.0	27.294080174254024	3.906483314593614	2.84	3.3368248380758616
1609	18	36.0	28.86719187347026	2.7228594340511587	2.14	5.035911039722604
1610	34	68.0	38.76388754974127	4.4588218842956815	2.02	2.0927493877672023
1611	19	38.0	23.37333294934594	1.991642439581064	1.5	3.2326459750489227
1612	39	78.0	28.38188835791627	3.25972732027068	2.14	1.8548315287378527
1613	40	80.0	44.20778627004531	3.4056419508726714	3.92	4.444502221846672
1614	23	46.0	35.061935210642	2.7707090725696744	2.22	4.392220395198766
1615	43	86.0	38.03165369933954	2.7574229730643194	2.88	2.303388807822075
1616	35	70.0	25.30769832679326	2.554999098855344	2.32	2.4202479211849353
1617	42	84.0	30.72271939389332	2.576249376561256	3.74	3.7566474415361366
1618	34	68.0	26.49851537658674	2.788919916960835	2.98	4.338156290407251
1619	26	52.0	25.02081435868604	2.3374600346799705	1.88	2.9572960622839237
1620	40	80.0	31.297357753530715	2.3684367735771468	4.22	5.838801246831408
1621	28	56.00000000000001	24.675975919349504	2.074606086888435	1.46	1.8243903091169937
1622	37	74.0	34.10999618445419	2.2624430645364146	3.64	4.1509516981049055
1623	40	80.0	25.48850705334314	2.373190677854395	4.22	3.645764666020011
1624	39	78.0	22.312221207976133	2.013265643770808	3.82	5.1095596679166
1625	34	68.0	31.54934925987096	3.007766765780635	2.68	3.6465874458183505
1626	17	34.0	36.707353840264936	2.712736812890919	1.66	6.947258452080216
1627	40	80.0	33.833265548282114	2.6389837760112287	3.14	2.966546814058393
1628	22	44.0	29.605986606200393	2.788385245103533	0.88	1.3804347141389919
1629	42	84.0	22.485119438231397	1.943559779161215	5.76	5.598428350885631
1630	45	90.0	32.38073934943579	3.479915033325219	4.42	4.4725384291250085
1631	32	64.0	34.35044616641896	2.235106014068345	3.32	4.202094715734046
1632	31	62.0	31.288067861260565	2.7158391273096667	2.64	3.5819547735838313
1633	33	66.0	33.023309923204735	2.885240233367434	2.96	5.226700680161434
1634	28	56.00000000000001	38.08228085692992	2.454592544077473	2.24	3.420877080516048
1635	33	66.0	25.02886544020221	2.9623953432412655	3.62	5.3137180956464
1636	40	80.0	35.52844776328627	2.245575791903602	3.22	2.900275848949544
1637	35	70.0	37.49840774026397	2.741560138209316	2.92	2.992256673482407
1638	27	54.0	32.255949180355906	2.3591043735250854	2.14	3.666115110031326
1639	35	70.0	25.13193331599527	2.696772433306493	2.82	3.3328066250534247
1640	37	74.0	32.298235545263275	1.3690853966478371	3.72	4.113587242298381
1641	33	66.0	26.215310351957005	2.2854019354231867	2.42	2.946794869005985
1642	41	82.0	36.83452732225034	2.698970063337557	3.52	3.612423009560204
1643	38	76.0	37.02379654578447	3.4660007404090525	2.32	2.403663870011779
1644	35	70.0	26.705734375936157	3.1651246038457725	2.92	3.051819129633996
1645	36	72.0	31.650559386208567	2.141601030552723	3.24	3.6908535598151277
1646	37	74.0	34.88787052638871	1.3431227586707293	3.1	3.4014702703389896
1647	38	76.0	24.502131721469826	2.3591281579654777	3.32	3.2645979844385127
1648	34	68.0	26.90877835715899	2.596926404539841	2.88	3.669550381177509
1649	32	64.0	23.607681994830212	2.1922718919169033	3.04	3.924079509897831
1650	38	76.0	30.021261274862848	3.095388020150353	4.06	4.134779316964813
1651	34	68.0	39.72349187072254	2.064007914405317	2.44	2.89937924390722
1652	40	80.0	33.02396745942182	3.1046459722446755	3.68	3.7759237280432454
1653	30	60.0	29.180854134155343	3.120475798457533	3.0	4.923413450036469
1654	43	86.0	43.15708668345189	3.3963946449690194	4.02	5.304677181506901
1655	41	82.0	33.03765950427703	2.995411087077819	3.44	3.001066477104431
1656	36	72.0	34.378535395584386	1.910142961333453	3.46	4.205757957847788
1657	40	80.0	31.40758169904362	2.703745190117757	3.48	4.191610668943384
1658	35	70.0	35.74910165350498	2.0243005526287465	2.56	3.7425125250291416
1659	39	78.0	44.322941553587	2.2293864148307283	3.24	2.888321311765712
1660	44	88.0	36.50961858091293	2.469419404569533	3.26	2.504475993097159
1661	36	72.0	29.971933191901133	2.6886925827527315	2.6	2.5845695966640174
1662	38	76.0	36.54511803183686	2.9685698418770445	2.98	2.78919343180067
1663	33	66.0	29.163964052644328	3.4158427659949697	2.82	3.8402604078369476
1664	35	70.0	33.941102346986696	2.1273143407933466	3.12	3.7663775700266693
1665	33	66.0	29.126646819674445	2.8810738385024135	4.88	6.30123797360487
1666	32	64.0	31.398743700955464	4.699091821628485	1.7	2.4186773244895647
1667	32	64.0	29.795627702537008	2.4455987479096373	2.0	2.842534080710379
1668	34	68.0	34.7553034361245	2.629080860908378	2.44	3.4243831561319187
1669	33	66.0	34.15089105444573	3.492829750580582	3.32	5.544150070118953
1670	29	57.99999999999999	43.112827780905405	2.7560329079094545	2.2	3.3645207682521447
1671	31	62.0	35.71448764039536	2.5896239893495636	3.12	5.523187485501466
1672	25	50.0	32.4883997069368	2.3218296980471824	1.46	2.0900717691026784
1673	38	76.0	38.25646071767022	2.6343022443276944	3.04	3.0196688560171627
1674	36	72.0	41.06059428332217	2.854060410407535	2.76	4.292132337195581
1675	38	76.0	34.79977717299293	2.2993727597069706	3.98	4.168884742949846
1676	44	88.0	32.99584651850221	3.13429804810742	4.26	3.090695714560073
1677	32	64.0	24.812636393767942	2.5991021356313766	3.22	4.1486865391350065
1678	38	76.0	32.76121598707633	2.9549877606506407	3.68	4.168644863741694
1679	43	86.0	46.93519818971311	2.793188180124486	3.68	3.3611902653673145
1680	36	72.0	46.17294405973375	2.7345132252568365	2.62	2.7414594653213458
1681	42	84.0	32.28200734941767	2.703831342910059	4.2	4.28485705712571
1682	35	70.0	30.57834963782319	2.5744791275744223	3.76	4.5235384379929835
1683	37	74.0	33.10211365297423	2.58058146560179	2.98	3.8235585519251565
1684	40	80.0	33.59630681905704	2.2620219926013223	3.58	5.208032257964614
1685	36	72.0	30.877387073237866	2.5583311705710963	4.26	6.327116246758867
1686	34	68.0	45.02332565304542	3.0555309294433544	2.08	2.270154179786034
1687	30	60.0	26.614170660087858	3.582398658141084	2.34	4.052702801834845
1688	26	52.0	28.670302821205055	2.628977932231074	2.6	4.503332099679081
1689	33	66.0	36.54261839864034	2.254692243409568	2.5	3.157530680769389
1690	19	38.0	30.733533009237807	2.263658721213539	1.16	2.138784701647176
1691	29	57.99999999999999	24.303909804899995	2.669255946083305	1.78	2.6251857077166942
1692	23	46.0	31.93686773870885	3.3548643334224515	1.34	2.775680096841133
1693	37	74.0	48.5625515658753	3.8774143989398278	3.56	5.314734236064867
1694	38	76.0	30.996783302161763	2.9973454031289006	3.7	4.286023798347368
1695	39	78.0	35.1935878041693	2.0622473604742764	3.04	2.8841636569376576
1696	28	56.00000000000001	31.563164939128182	2.1686938228322674	2.36	3.2848744268236496
1697	40	80.0	32.93072748874084	1.8060044367026185	3.94	4.522875191733683
1698	27	54.0	22.17661352739908	2.1332045120288563	2.0	2.592296279363144
1699	42	84.0	32.16963009057198	3.379894078166477	2.34	2.1317598363793233
1700	30	60.0	33.76186549632104	1.525720581035692	3.38	4.621211962245402
1701	40	80.0	30.027934832745615	3.729626367753332	3.04	3.1429922048901107
1702	36	72.0	23.413307367627272	1.8929906342150866	3.04	3.76807643234582
1703	43	86.0	29.99259399143599	2.217546244858685	5.56	4.3916283995802745
1704	41	82.0	42.073768337923426	3.2002572858341667	3.32	4.3008836301392765
1705	29	57.99999999999999	36.19487101961869	2.5382794394937522	2.9	4.455333881989093
1706	28	56.00000000000001	35.09065866323275	2.3030215060119006	2.78	3.6730913410913155
1707	39	78.0	46.5725607628212	3.630795642508901	3.18	3.6752686976600777
1708	22	44.0	27.03574360186395	2.51985127592272	1.52	2.7585503439306667
1709	28	56.00000000000001	26.967196600934532	2.351450181463995	2.98	4.197570726027139
1710	37	74.0	32.32779072867205	3.221848331096925	3.14	3.206306286055654
1711	30	60.0	37.55674226558691	3.4731058861154027	1.56	1.9915822855207364
1712	43	86.0	34.66958213972053	3.6791299939808995	3.26	3.3870931489995963
1713	22	44.0	31.97310901755524	2.2247294683767125	1.32	2.12075458268985
1714	22	44.0	27.18556105070985	3.679516198056691	1.7	3.1764760348537187
1715	45	90.0	42.17340396282045	2.233384315769591	3.42	3.086033052318138
1716	32	64.0	33.57379924414477	2.2564507635978805	1.96	2.3996666435153027
1717	32	64.0	54.93698298808973	3.3284461451145284	1.66	2.1317598363793233
1718	36	72.0	30.23001195100322	2.2945478175801117	4.94	5.27412551993219
1719	37	74.0	31.43884995887607	2.190596935158396	2.08	2.018316129846858
1720	34	68.0	62.444569903406915	5.442966738063707	1.66	1.8505134422640652
1721	29	57.99999999999999	29.309337726116556	2.212987684737465	1.9	2.9410882339705484
1722	26	52.0	31.360944580015325	1.9918290934935332	2.82	5.034640006991562
1723	33	66.0	29.76613542398529	2.5799079164908867	1.7	2.3345235059857505
1724	24	48.0	31.63046874671897	2.241466626027978	3.4	5.909314681077663
1725	33	66.0	47.96748958676273	4.47769837643802	1.56	2.325166660693379
1726	27	54.0	32.74946693749991	2.4894402271731133	3.28	5.389025886002033
1727	35	70.0	33.743597769057686	2.2928906975806087	3.48	3.3955264687526734
1728	34	68.0	31.33554596120178	2.2157577041348513	3.2	3.6166282640050254
1729	33	66.0	32.39200151075087	1.9176175404027374	2.0	2.814249455894058
1730	42	84.0	33.12081941307297	2.000755504770738	3.36	3.1353468707624677
1731	42	84.0	29.982420112877154	2.1489534003662203	3.52	3.0478845122477987
1732	28	56.00000000000001	29.84337710590646	2.862476173732306	1.98	3.1144180836875446
1733	32	64.0	34.39584863169837	2.684226267111283	2.2	2.8495613697550017
1734	25	50.0	27.804638535076	2.8796373288289785	1.78	3.366244197915534
1735	46	92.0	37.29410498336412	3.3404190246827046	3.54	3.1636055379898425
1736	37	74.0	45.493446388224186	3.8304065349869734	2.36	2.372846391994223
1737	30	60.0	32.97882052336246	2.3940123069468457	3.16	5.405034689990435
1738	39	78.0	31.821337256692544	2.0254676711613064	4.46	4.716820963318408
1739	26	52.0	34.48497469408043	2.4883680280000524	2.82	4.416740879879643
1740	39	78.0	27.966037570722094	2.778150262427293	4.06	4.540528603587913
1741	25	50.0	30.055265083358396	3.2901683752108983	2.0	3.0
1742	36	72.0	29.808267250487745	2.922397240764609	3.4	4.516635916254486
1743	27	54.0	32.21640693061806	2.876457033379401	2.48	3.780158726826163
1744	32	64.0	35.5954473706739	4.014181812159227	2.48	3.5957752988750564
1745	17	34.0	26.280369034359815	2.5452776597168976	1.64	3.9128506232668787
1746	28	56.00000000000001	43.18027942633914	2.3184282670832013	1.74	2.805779749018087
1747	24	48.0	29.944631421087216	2.672117383376421	2.24	4.388895077351474
1748	36	72.0	30.978403907311424	2.6636985176354173	3.66	4.602651409785451
1749	33	66.0	39.88372719484143	2.75443111659912	2.3	3.5510561809129406
1750	42	84.0	44.030301132872886	2.684192989380683	2.9	2.640075756488817
1751	30	60.0	49.645901850051494	5.8266980925132845	1.86	2.383358974221047
1752	25	50.0	26.169082420023297	2.6476650140400535	2.18	3.897127147014837
1753	37	74.0	40.1257770360324	3.2704323332441874	3.08	3.8201570648338534
1754	36	72.0	47.871371954144045	3.8209852241168822	2.3	2.5553864678361276
1755	23	46.0	24.21576885164981	2.799686772645865	2.1	4.364630568559039
1756	38	76.0	23.027314050387734	1.8351535130454013	4.36	4.3301732066973955
1757	28	56.00000000000001	26.032023775516535	2.7831740220571803	2.36	2.9783216750378054
1758	22	44.0	33.65801075380004	2.786487426183296	2.02	3.7920443035386606
1759	35	70.0	32.607133333540396	2.9631350864385997	2.76	3.127682848371938
1760	38	76.0	33.6850650142795	3.085371690104496	3.46	3.311857484856497
1761	28	56.00000000000001	25.73470751365143	3.089931594987134	3.44	5.611274365061826
1762	33	66.0	35.98809492012821	2.2836819640557664	3.56	3.914894634597462
1763	27	54.0	41.300249576863955	2.866796186316799	2.0	2.5298221281347035
1764	36	72.0	26.665842796156525	2.709480890310483	3.8	4.427188724235731
1765	24	48.0	26.308802129925663	2.3665221480755783	1.92	3.4283523739545796
1766	35	70.0	23.961090407926473	1.9369876338465368	3.04	3.5437832890852676
1767	36	72.0	33.88252383489552	2.3263683376429163	3.48	3.7429400208926675
1768	23	46.0	29.100423102430746	2.63188073503744	2.86	5.841266985851615
1769	37	74.0	23.816361248277527	2.167989671112877	2.66	2.7539789396435115
1770	27	54.0	35.398096005941305	1.7690976404581833	1.86	2.623051657897724
1771	25	50.0	29.875815559282444	3.0921792977523173	2.76	4.567537629839518
1772	32	64.0	25.04694953744517	2.8345052935640966	2.5	6.284106937345991
1773	26	52.0	35.56940076931076	2.533980458412295	2.14	2.932643858363985
1774	38	76.0	46.98385586977708	3.506873085345704	3.22	3.2018119869848696
1775	28	56.00000000000001	53.85170585229986	4.823215063985185	1.34	2.3883885781003054
1776	22	44.0	34.14795986889971	3.288438511438664	1.84	6.129796081436967
1777	19	38.0	26.72907630146751	2.626753702918359	1.24	1.9652989594461192
1778	21	42.0	25.19921111807719	3.289000994414134	1.78	3.743207181014698
1779	32	64.0	29.893762028293054	2.644196700196478	4.62	6.0560383089937595
1780	34	68.0	45.29665081355864	5.343097250104636	1.92	2.472569513684095
1781	35	70.0	31.2012507642252	2.0255208524457404	4.4	5.253570214625479
1782	33	66.0	28.21888384268872	2.0806053975956798	2.12	2.2683915006012523
1783	31	62.0	32.125517708122835	4.1148241274933826	2.04	3.23703568098963
1784	37	74.0	30.873818239940586	2.0550277396820977	3.18	3.5479007877898727
1785	43	86.0	25.932324000974507	2.7771051631148187	4.56	5.276968826892954
1786	33	66.0	31.317758517893623	3.6870623628523798	3.02	4.315043452851895
1787	37	74.0	33.33505222729752	2.27769690477511	3.0	4.252058325093859
1788	39	78.0	46.26116127430053	3.4883755607950775	3.04	3.492620792470892
1789	41	82.0	24.4754449901038	2.063966756049244	4.62	4.088471597064116
1790	44	88.0	26.682914546821937	2.6256372931559864	4.88	3.84
1791	31	62.0	25.11591486890264	2.45018503025033	2.64	4.2178667593939
1792	35	70.0	42.17153407703688	2.7394422023107627	2.52	2.5317187837514656
1793	40	80.0	45.91375413614363	3.2970204479251186	3.18	3.2105451250527537
1794	43	86.0	45.93037847918556	2.9253538326729474	3.78	2.9345527768298876
1795	27	54.0	43.956406408248036	5.07150135851737	1.24	1.581897594662815
1796	37	74.0	29.483391369566466	2.315530897016073	3.2	3.7894590642992836
1797	40	80.0	32.02778924458621	2.8121705927572256	3.88	4.072542203587337
1798	37	74.0	31.52893104484805	2.021348484518546	2.5	2.570992026436488
1799	43	86.0	40.06852741431152	2.319294793070804	2.36	2.1978170988505847
1800	40	80.0	27.56538264239531	3.020576182757828	3.98	4.273125319950259
1801	44	88.0	34.38830507296207	1.5285881735500446	4.1	3.27566787083184
1802	29	57.99999999999999	25.498870092604307	2.4042080529431464	2.08	2.6217551373078303
1803	43	86.0	34.280616070337295	2.2208250166533716	3.8	3.2741411087489802
1804	33	66.0	41.21251004817259	2.6677839937742482	2.5	3.371943060017473
1805	39	78.0	41.82236986981217	2.5229376747270305	2.58	2.400749882849107
1806	17	34.0	37.9059023724215	2.6468405633860135	1.24	3.9927935083096897
1807	48	96.0	68.39054339647701	5.594453668449833	3.76	3.4845946679635498
1808	34	68.0	32.17952426916499	3.0014303310471586	3.14	3.4000588230205664
1809	19	38.0	33.22788737314449	2.806736898535648	1.76	4.154804447865146
1810	26	52.0	44.48958833172824	3.474319569247235	3.12	6.592844606086207
1811	25	50.0	30.942990770039476	2.4023553874815478	2.6	4.463182720884279
1812	31	62.0	25.980165629169395	2.461557060159004	2.18	2.7762564723022263
1813	31	62.0	35.976379983303815	2.687487452657857	3.16	4.473745634253248
1814	33	66.0	23.823904447098094	3.0022655433172467	2.82	3.502513383272075
1815	34	68.0	24.474358327507403	2.2733514505020165	2.14	2.2891919971902754
1816	25	50.0	28.429886244799434	2.9771876992807513	2.2	4.1182520563948
1817	38	76.0	35.980648228919826	1.9486466995151381	3.08	3.012241690170296
1818	29	57.99999999999999	26.749090111241426	2.266009404352548	2.28	3.561123418248797
1819	26	52.0	29.536497096043835	1.7282622759530788	2.12	3.860777123844369
1820	41	82.0	46.45033871895794	3.433996943139518	4.08	4.568763508871958
1821	41	82.0	26.012661651164695	2.914629580186786	3.66	3.456067128977676
1822	33	66.0	32.2969433444793	2.689094604211964	2.98	4.361146638213395
1823	38	76.0	26.795467704439325	2.721121274728361	3.38	3.7142428568956016
1824	30	60.0	52.9067119755648	5.0266573179588665	1.92	3.0122416901702955
1825	39	78.0	32.41449882579994	3.051394153321615	2.34	3.0040639141003638
1826	41	82.0	41.08320522892981	2.006526513989768	3.38	2.9859001992698952
1827	28	56.00000000000001	28.377470422464324	1.7878214512090114	2.5	4.001249804748512
1828	27	54.0	23.376399424791682	2.0160087579080836	2.18	3.5196022502549913
1829	36	72.0	32.907782413610505	2.139914229169624	2.46	3.157277308061489
1830	38	76.0	28.489212306592208	2.5843136472125017	3.46	3.7640935163728333
1831	35	70.0	46.29540627556955	3.512530639603862	1.72	2.1451340284467078
1832	27	54.0	26.878716347253775	3.140863149966176	1.82	2.7180139808323283
1833	33	66.0	30.2437150914735	2.6345496539349313	3.28	4.445402119043901
1834	36	72.0	25.715808487720317	3.7968431497153494	2.6	3.8314488121336034
1835	33	66.0	28.408393164826048	2.4207305615149015	3.34	5.323945905059517
1836	25	50.0	38.95578100176676	2.436957182194736	1.76	3.289741631192334
1837	34	68.0	31.852931142183575	1.5239068709771688	3.98	4.730708192226614
1838	39	78.0	32.7444675014122	2.4027567779563173	3.8	4.261455150532504
1839	30	60.0	25.046421162899687	2.7901976121750613	2.44	4.2902680568934155
1840	31	62.0	35.961269412617284	2.333125470519264	2.76	3.6417578173184446
1841	34	68.0	28.93304675389895	3.5554061804449715	2.78	3.7804232567266856
1842	16	32.0	35.627072916927176	2.9658456463546354	2.42	5.363170703977265
1843	30	60.0	23.458799301653485	1.7006202086613915	1.88	2.5348767228407776
1844	42	84.0	29.818245840975166	4.554192426175538	3.8	4.538722287164087
1845	33	66.0	25.98073747416097	3.8177209893855157	3.16	5.547467890848941
1846	38	76.0	28.92336471614476	2.407573006570061	3.14	3.039802625171575
1847	33	66.0	43.6335042769274	3.984378803813198	2.88	3.314453197738656
1848	37	74.0	39.81556971997445	2.5812162731467407	3.18	3.3207830401879614
1849	35	70.0	30.223201905436174	3.1379851022680065	1.98	2.2044500447957533
1850	20	40.0	76.81067817878824	9.451259345858746	1.16	2.44425857879235
1851	36	72.0	31.15051702314516	2.7513522056029625	3.0	3.5327043465311387
1852	39	78.0	47.1379780824025	3.0204777401580785	2.46	3.054242950388852
1853	35	70.0	25.914903465056224	2.180267001770687	3.3	4.080441152620633
1854	32	64.0	29.904819352889206	6.996189326960726	2.04	2.682983414037441
1855	43	86.0	26.4989181967194	2.187960625312477	3.58	3.341197390158205
1856	29	57.99999999999999	50.28404635652732	5.858739408586079	1.46	1.8569868066305695
1857	38	76.0	44.19628600107653	3.2926905200422456	1.7	1.6522711641858305
1858	26	52.0	23.69750663315885	1.7238576968524826	1.92	2.89025950392002
1859	31	62.0	23.65412020176847	2.7177462032069077	2.76	3.1909873080286606
1860	32	64.0	25.603771574778715	3.720764539251316	1.94	2.4771758112818723
1861	31	62.0	30.670653074209895	2.9494556098092333	2.72	4.07450610503899
1862	38	76.0	38.31347013541918	3.59811767144895	3.3	3.5284557528754696
1863	34	68.0	24.46614315827858	3.3523224722710006	2.2	3.370459909270543
1864	25	50.0	22.96598761779251	2.514810851339222	1.78	2.900275848949544
1865	41	82.0	25.801334588120433	2.9371402529154316	4.3	4.148493702538308
1866	34	68.0	27.714252589992537	3.0190549858140927	2.68	2.9761720380381242
1867	41	82.0	24.34436794737549	2.2967414252154232	3.66	3.34430859820083
1868	34	68.0	23.671766720405	2.6081404247663005	3.5	5.776677245614471
1869	35	70.0	45.57643247392652	5.75029023931992	1.92	2.0960916010518242
1870	37	74.0	26.18323130730464	2.7727625987930518	3.1	3.477067730142742
1871	32	64.0	28.388984677327468	3.005555754487649	3.16	4.614585571857997
1872	36	72.0	26.91563890362012	2.201736445092133	3.48	3.894817068874994
1873	45	90.0	24.842849036507328	2.1683387751725736	5.08	4.05383768791993
1874	35	70.0	32.202574601331264	2.644599231835673	1.9	2.0322401432901573
1875	46	92.0	74.59574345535937	5.703216590235383	3.76	2.687452325158532
1876	37	74.0	44.62263135903604	4.290289726238368	3.52	4.201142701694385
1877	37	74.0	24.696802261604855	2.2882085679025903	3.18	3.80362984529252
1878	29	57.99999999999999	24.023918570254697	1.884509429235577	1.92	3.038683925649392
1879	35	70.0	24.051048913078244	4.16357077004396	2.2	2.615339366124404
1880	35	70.0	39.930438567702836	5.0835457694397	1.7	1.8138357147217052
1881	46	92.0	38.12687763286826	4.0801584179544985	3.04	2.244638055455712
1882	36	72.0	24.218467167843837	1.9861744462061939	3.16	3.324815784370617
1883	15	30.0	22.418344881956934	2.140949812949649	1.0	2.5059928172283334
1884	39	78.0	22.298598331319482	1.4935379915502258	3.84	3.3903392160667347
1885	41	82.0	40.65794914526362	5.903093576838353	2.86	2.553507391804457
1886	41	82.0	23.38605737826582	1.7823940910644296	3.64	3.8613987103121064
1887	30	60.0	24.416145812218037	2.727874438795637	2.8	5.283937925449162
1888	40	80.0	50.025777754535895	3.7071514141948314	2.74	2.5830989140952383
1889	43	86.0	77.81862224805013	4.429698326477161	2.96	2.584260048834095
1890	35	70.0	31.615708276889887	7.143965108243094	2.94	3.3251165393110655
